1000, 1113861, 1, 0, 0
2000, 1088205, 1, 0, 0
3000, 1088090, 1, 0, 0
4000, 1088653, 1, 0, 0
5072, 1095371, 1, 0, 0
6000, 3688857, 1, 0, 0
7000, 1096707, 1, 0, 0
8000, 1089399, 1, 0, 0
9000, 1084088, 1, 0, 0
10000, 1081978, 1, 0, 0
11000, 1084561, 1, 0, 0
12000, 1083940, 1, 0, 0
13000, 1079979, 1, 0, 0
14000, 1081493, 1, 0, 0
15000, 1087630, 1, 0, 0
16000, 1080942, 1, 0, 0
17000, 1080600, 1, 0, 0
18000, 1083830, 1, 0, 0
19000, 1088595, 1, 0, 0
20000, 1092077, 1, 0, 0
21000, 1081709, 1, 0, 0
22000, 1081088, 1, 0, 0
23000, 1078078, 1, 0, 0
24000, 1079963, 1, 0, 0
25000, 1079089, 1, 0, 0
26000, 1082794, 1, 0, 0
27000, 1084360, 1, 0, 0
28000, 1078352, 1, 0, 0
29000, 1144969, 1, 0, 0
30000, 1122811, 1, 0, 0
31000, 1080801, 1, 0, 0
32000, 1081366, 1, 0, 0
33000, 1082243, 1, 0, 0
34000, 1084745, 1, 0, 0
35000, 1085269, 1, 0, 0
36000, 1087852, 1, 0, 0
37000, 1487719, 1, 0, 0
38000, 2554359, 1, 0, 0
39000, 2569272, 1, 0, 0
40001, 2586776, 1, 0, 0
41000, 1586901, 1, 0, 0
42000, 1082517, 1, 0, 0
43000, 1085373, 1, 0, 0
44000, 1092426, 1, 0, 0
45000, 1080922, 1, 0, 0
46000, 1085647, 1, 0, 0
47000, 1086536, 1, 0, 0
48000, 1083694, 1, 0, 0
49000, 1088790, 1, 0, 0
50000, 1082774, 1, 0, 0
51000, 1083017, 1, 0, 0
52000, 1086711, 1, 0, 0
53000, 1082420, 1, 0, 0
54000, 1088133, 1, 0, 0
55000, 1082440, 1, 0, 0
56000, 1080077, 1, 0, 0
57000, 1089037, 1, 0, 0
58000, 1080015, 1, 0, 0
59000, 1088241, 1, 0, 0
60000, 1080538, 1, 0, 0
61000, 1082751, 1, 0, 0
62000, 1088881, 1, 0, 0
63000, 1081352, 1, 0, 0
64000, 1091569, 1, 0, 0
65000, 1084051, 1, 0, 0
66000, 1081843, 1, 0, 0
67000, 1090861, 1, 0, 0
68000, 1084412, 1, 0, 0
69000, 1090201, 1, 0, 0
70000, 1086644, 1, 0, 0
71000, 1087161, 1, 0, 0
72000, 1437963, 1, 0, 0
73000, 1086663, 1, 0, 0
74000, 1087280, 1, 0, 0
75000, 1099893, 1, 0, 0
76000, 1090004, 1, 0, 0
77000, 1096125, 1, 0, 0
78000, 1088680, 1, 0, 0
79000, 1088161, 1, 0, 0
80000, 1103211, 1, 0, 0
81000, 1090526, 1, 0, 0
82000, 1099068, 1, 0, 0
83000, 1094430, 1, 0, 0
84000, 1093619, 1, 0, 0
85000, 1117690, 1, 0, 0
86000, 1120195, 1, 0, 0
87000, 1152358, 1, 0, 0
88000, 1139409, 1, 0, 0
89000, 1122533, 1, 0, 0
90000, 1253825, 1, 0, 0
91000, 1095435, 1, 0, 0
92000, 1098150, 1, 0, 0
93000, 1106742, 1, 0, 0
94000, 1086994, 1, 0, 0
95000, 1098657, 1, 0, 0
96000, 1088086, 1, 0, 0
97000, 1087690, 1, 0, 0
98000, 1100167, 1, 0, 0
99000, 1087586, 1, 0, 0
100000, 1088812, 1, 0, 0
101000, 1096404, 1, 0, 0
102000, 1095850, 1, 0, 0
103000, 1426197, 1, 0, 0
104000, 1085247, 1, 0, 0
105000, 1089684, 1, 0, 0
106000, 1105111, 1, 0, 0
107000, 1086280, 1, 0, 0
108000, 1101237, 1, 0, 0
109000, 1095834, 1, 0, 0
110000, 1093858, 1, 0, 0
111000, 1125419, 1, 0, 0
112000, 1097719, 1, 0, 0
113000, 1106911, 1, 0, 0
114000, 1100843, 1, 0, 0
115000, 1106038, 1, 0, 0
116000, 1111149, 1, 0, 0
117000, 1101798, 1, 0, 0
118000, 1109465, 1, 0, 0
119000, 1106070, 1, 0, 0
120000, 1095574, 1, 0, 0
121000, 1097353, 1, 0, 0
122000, 1099669, 1, 0, 0
123000, 1087028, 1, 0, 0
124000, 1087605, 1, 0, 0
125000, 1092585, 1, 0, 0
126000, 1101921, 1, 0, 0
127000, 1107842, 1, 0, 0
128000, 1116277, 1, 0, 0
129000, 1108471, 1, 0, 0
130000, 1092979, 1, 0, 0
131000, 1107655, 1, 0, 0
132000, 1094273, 1, 0, 0
133000, 1100015, 1, 0, 0
134000, 1440907, 1, 0, 0
135000, 1116394, 1, 0, 0
136000, 1099116, 1, 0, 0
137000, 1112402, 1, 0, 0
138000, 1097243, 1, 0, 0
139000, 1168212, 1, 0, 0
140000, 1113392, 1, 0, 0
141000, 1117975, 1, 0, 0
142000, 1114607, 1, 0, 0
143000, 1088316, 1, 0, 0
144000, 1097875, 1, 0, 0
145000, 1091576, 1, 0, 0
146000, 1107534, 1, 0, 0
147000, 1081180, 1, 0, 0
148000, 1080714, 1, 0, 0
148069, 1083429, 1, 0, 0
