1000, 3371, 1, 0, 0
2000, 3410, 1, 0, 0
3000, 3554, 1, 0, 0
4000, 3763, 1, 0, 0
5000, 8655, 1, 0, 0
6000, 5747, 1, 0, 0
7000, 3743, 1, 0, 0
8000, 3984, 1, 0, 0
9000, 4044, 1, 0, 0
10000, 3836, 1, 0, 0
11000, 3745, 1, 0, 0
12000, 3599, 1, 0, 0
13000, 3674, 1, 0, 0
14000, 3642, 1, 0, 0
15000, 3638, 1, 0, 0
16000, 3831, 1, 0, 0
17000, 3626, 1, 0, 0
18000, 3641, 1, 0, 0
19000, 4009, 1, 0, 0
20000, 3677, 1, 0, 0
21000, 3753, 1, 0, 0
22000, 3670, 1, 0, 0
23000, 3870, 1, 0, 0
24000, 4122, 1, 0, 0
25000, 4060, 1, 0, 0
26000, 3957, 1, 0, 0
27000, 3799, 1, 0, 0
28000, 3813, 1, 0, 0
29000, 4229, 1, 0, 0
30000, 4187, 1, 0, 0
31000, 4050, 1, 0, 0
32000, 3915, 1, 0, 0
33000, 3711, 1, 0, 0
34000, 3751, 1, 0, 0
35000, 3940, 1, 0, 0
36000, 3694, 1, 0, 0
37002, 6460, 1, 0, 0
38000, 6740, 1, 0, 0
39000, 6571, 1, 0, 0
40000, 6392, 1, 0, 0
41000, 4598, 1, 0, 0
42000, 3796, 1, 0, 0
43000, 3707, 1, 0, 0
44000, 3816, 1, 0, 0
45000, 3767, 1, 0, 0
46000, 3742, 1, 0, 0
47000, 4108, 1, 0, 0
48000, 3761, 1, 0, 0
49000, 3994, 1, 0, 0
50000, 3825, 1, 0, 0
51000, 3965, 1, 0, 0
52000, 3891, 1, 0, 0
53000, 3797, 1, 0, 0
54000, 3898, 1, 0, 0
55000, 3852, 1, 0, 0
56000, 3787, 1, 0, 0
57000, 3890, 1, 0, 0
58000, 3857, 1, 0, 0
59000, 3881, 1, 0, 0
60000, 4028, 1, 0, 0
61000, 4159, 1, 0, 0
62000, 3923, 1, 0, 0
63000, 3881, 1, 0, 0
64000, 3919, 1, 0, 0
65000, 4178, 1, 0, 0
66000, 4245, 1, 0, 0
67000, 4293, 1, 0, 0
68000, 4219, 1, 0, 0
69000, 4284, 1, 0, 0
70000, 4320, 1, 0, 0
71000, 4298, 1, 0, 0
72000, 7982, 1, 0, 0
73000, 4088, 1, 0, 0
74000, 3979, 1, 0, 0
75000, 4076, 1, 0, 0
76000, 3959, 1, 0, 0
77000, 3912, 1, 0, 0
78000, 4042, 1, 0, 0
79000, 4232, 1, 0, 0
80000, 4367, 1, 0, 0
81000, 4064, 1, 0, 0
82000, 3915, 1, 0, 0
83000, 4071, 1, 0, 0
84000, 4048, 1, 0, 0
85000, 4375, 1, 0, 0
86000, 4140, 1, 0, 0
87000, 4031, 1, 0, 0
88000, 4163, 1, 0, 0
89000, 4157, 1, 0, 0
90000, 4223, 1, 0, 0
91000, 4358, 1, 0, 0
92000, 4045, 1, 0, 0
93000, 4346, 1, 0, 0
94000, 4424, 1, 0, 0
95000, 4201, 1, 0, 0
96000, 4174, 1, 0, 0
97000, 4074, 1, 0, 0
98000, 4222, 1, 0, 0
99000, 4079, 1, 0, 0
100000, 4033, 1, 0, 0
101000, 4381, 1, 0, 0
102000, 4175, 1, 0, 0
103000, 6828, 1, 0, 0
104000, 4066, 1, 0, 0
105000, 4285, 1, 0, 0
106000, 4380, 1, 0, 0
107000, 4087, 1, 0, 0
108000, 4081, 1, 0, 0
109000, 4586, 1, 0, 0
110000, 4093, 1, 0, 0
111000, 4117, 1, 0, 0
112000, 4325, 1, 0, 0
113000, 4359, 1, 0, 0
114000, 4234, 1, 0, 0
115000, 4373, 1, 0, 0
116000, 4151, 1, 0, 0
117000, 4258, 1, 0, 0
118000, 4191, 1, 0, 0
119000, 4422, 1, 0, 0
120000, 5972, 1, 0, 0
121000, 4390, 1, 0, 0
122000, 4855, 1, 0, 0
123000, 5404, 1, 0, 0
124000, 4180, 1, 0, 0
125000, 4244, 1, 0, 0
126000, 4189, 1, 0, 0
127000, 4256, 1, 0, 0
128000, 4942, 1, 0, 0
129000, 4326, 1, 0, 0
130000, 4441, 1, 0, 0
131000, 5654, 1, 0, 0
132000, 4220, 1, 0, 0
133000, 4429, 1, 0, 0
134000, 6892, 1, 0, 0
135000, 4351, 1, 0, 0
136000, 4382, 1, 0, 0
137000, 4257, 1, 0, 0
138000, 4259, 1, 0, 0
139000, 4622, 1, 0, 0
140000, 4180, 1, 0, 0
141000, 4288, 1, 0, 0
142000, 4238, 1, 0, 0
143000, 4216, 1, 0, 0
144000, 4329, 1, 0, 0
145000, 4251, 1, 0, 0
146000, 4094, 1, 0, 0
147000, 4001, 1, 0, 0
148000, 3693, 1, 0, 0
149000, 3503, 1, 0, 0
149053, 3059, 1, 0, 0
