1000, 117553, 1, 0, 0
2000, 118004, 1, 0, 0
3000, 117769, 1, 0, 0
4000, 117346, 1, 0, 0
5000, 74883, 1, 0, 0
6000, 57105, 1, 0, 0
7000, 117662, 1, 0, 0
8000, 117107, 1, 0, 0
9000, 116584, 1, 0, 0
10000, 117359, 1, 0, 0
11000, 117564, 1, 0, 0
12000, 118265, 1, 0, 0
13000, 117121, 1, 0, 0
14000, 117672, 1, 0, 0
15000, 118185, 1, 0, 0
16001, 117690, 1, 0, 0
17000, 118059, 1, 0, 0
18000, 118204, 1, 0, 0
19000, 117135, 1, 0, 0
20000, 117807, 1, 0, 0
21000, 117702, 1, 0, 0
22000, 117690, 1, 0, 0
23000, 117616, 1, 0, 0
24000, 117068, 1, 0, 0
25000, 117273, 1, 0, 0
26000, 117400, 1, 0, 0
27000, 117578, 1, 0, 0
28001, 117664, 1, 0, 0
29000, 116856, 1, 0, 0
30000, 116535, 1, 0, 0
31000, 117074, 1, 0, 0
32000, 117392, 1, 0, 0
33000, 117737, 1, 0, 0
34000, 117605, 1, 0, 0
35000, 117561, 1, 0, 0
36000, 118240, 1, 0, 0
37000, 87344, 1, 0, 0
38000, 49737, 1, 0, 0
39000, 49960, 1, 0, 0
40000, 48497, 1, 0, 0
41000, 81669, 1, 0, 0
42000, 117435, 1, 0, 0
43000, 118422, 1, 0, 0
44000, 117325, 1, 0, 0
45000, 117661, 1, 0, 0
46000, 117805, 1, 0, 0
47000, 117013, 1, 0, 0
48000, 117698, 1, 0, 0
49000, 117125, 1, 0, 0
50000, 117207, 1, 0, 0
51000, 117290, 1, 0, 0
52000, 116427, 1, 0, 0
53000, 117424, 1, 0, 0
54000, 116484, 1, 0, 0
55000, 116863, 1, 0, 0
56000, 117521, 1, 0, 0
57001, 116534, 1, 0, 0
58000, 116695, 1, 0, 0
59000, 116591, 1, 0, 0
60000, 116693, 1, 0, 0
61000, 116860, 1, 0, 0
62001, 116286, 1, 0, 0
63000, 116699, 1, 0, 0
64000, 116207, 1, 0, 0
65000, 114139, 1, 0, 0
66000, 116484, 1, 0, 0
67000, 111899, 1, 0, 0
68000, 111900, 1, 0, 0
69000, 111030, 1, 0, 0
70000, 110511, 1, 0, 0
71000, 111672, 1, 0, 0
72000, 81534, 1, 0, 0
73000, 115022, 1, 0, 0
74000, 115511, 1, 0, 0
75001, 114873, 1, 0, 0
76000, 115569, 1, 0, 0
77000, 116142, 1, 0, 0
78000, 115032, 1, 0, 0
79000, 116653, 1, 0, 0
80000, 116805, 1, 0, 0
81000, 115569, 1, 0, 0
82000, 116103, 1, 0, 0
83000, 114815, 1, 0, 0
84000, 115599, 1, 0, 0
85000, 116779, 1, 0, 0
86000, 114543, 1, 0, 0
87000, 115079, 1, 0, 0
88000, 115074, 1, 0, 0
89000, 116313, 1, 0, 0
90000, 116427, 1, 0, 0
91000, 116119, 1, 0, 0
92001, 116330, 1, 0, 0
93000, 116252, 1, 0, 0
94000, 116268, 1, 0, 0
95000, 115924, 1, 0, 0
96000, 114234, 1, 0, 0
97001, 114976, 1, 0, 0
98000, 116112, 1, 0, 0
99000, 114832, 1, 0, 0
100000, 115240, 1, 0, 0
101000, 116378, 1, 0, 0
102000, 115837, 1, 0, 0
103000, 87717, 1, 0, 0
104000, 115411, 1, 0, 0
105000, 113445, 1, 0, 0
106000, 115730, 1, 0, 0
107000, 115945, 1, 0, 0
108000, 114851, 1, 0, 0
109000, 111618, 1, 0, 0
110000, 114711, 1, 0, 0
111000, 115646, 1, 0, 0
112001, 117211, 1, 0, 0
113000, 116846, 1, 0, 0
114000, 116067, 1, 0, 0
115000, 116990, 1, 0, 0
116000, 114240, 1, 0, 0
117001, 113700, 1, 0, 0
118000, 115506, 1, 0, 0
119000, 113554, 1, 0, 0
120000, 99852, 1, 0, 0
121000, 115015, 1, 0, 0
122000, 112027, 1, 0, 0
123000, 104689, 1, 0, 0
124000, 113903, 1, 0, 0
125000, 113657, 1, 0, 0
126000, 113710, 1, 0, 0
127000, 115341, 1, 0, 0
128000, 107933, 1, 0, 0
129000, 115102, 1, 0, 0
130000, 116886, 1, 0, 0
131000, 102596, 1, 0, 0
132000, 114044, 1, 0, 0
133000, 115432, 1, 0, 0
134001, 87412, 1, 0, 0
135000, 115651, 1, 0, 0
136000, 116025, 1, 0, 0
137000, 115248, 1, 0, 0
138000, 113303, 1, 0, 0
139000, 112424, 1, 0, 0
140000, 114550, 1, 0, 0
141000, 113171, 1, 0, 0
142000, 113341, 1, 0, 0
143000, 113665, 1, 0, 0
144000, 113029, 1, 0, 0
145001, 115563, 1, 0, 0
146000, 115153, 1, 0, 0
147000, 115553, 1, 0, 0
148000, 117752, 1, 0, 0
149000, 118264, 1, 0, 0
