1000, 11472, 1, 0, 0
2000, 11080, 1, 0, 0
3000, 11183, 1, 0, 0
4000, 11447, 1, 0, 0
5000, 11117, 1, 0, 0
6000, 11187, 1, 0, 0
7000, 11169, 1, 0, 0
8000, 11212, 1, 0, 0
9000, 11333, 1, 0, 0
10000, 11194, 1, 0, 0
11000, 11593, 1, 0, 0
12000, 11995, 1, 0, 0
13000, 11746, 1, 0, 0
14000, 11331, 1, 0, 0
15000, 11513, 1, 0, 0
16000, 11243, 1, 0, 0
17000, 11586, 1, 0, 0
18000, 11366, 1, 0, 0
19000, 11362, 1, 0, 0
20000, 11032, 1, 0, 0
21000, 79447, 1, 0, 0
22000, 11130, 1, 0, 0
23000, 11944, 1, 0, 0
24000, 13019, 1, 0, 0
25000, 12789, 1, 0, 0
26000, 13447, 1, 0, 0
27000, 15020, 1, 0, 0
28000, 17518, 1, 0, 0
29000, 17877, 1, 0, 0
30001, 24964, 1, 0, 0
31000, 26477, 1, 0, 0
32000, 28646, 1, 0, 0
33000, 31037, 1, 0, 0
34000, 33777, 1, 0, 0
35000, 32343, 1, 0, 0
36001, 30882, 1, 0, 0
37001, 31530, 1, 0, 0
38002, 30503, 1, 0, 0
39000, 33809, 1, 0, 0
40000, 32674, 1, 0, 0
41000, 33622, 1, 0, 0
42000, 32456, 1, 0, 0
43000, 34972, 1, 0, 0
44000, 33281, 1, 0, 0
45000, 32391, 1, 0, 0
46000, 32865, 1, 0, 0
47001, 34137, 1, 0, 0
48000, 32424, 1, 0, 0
49000, 31565, 1, 0, 0
50000, 29736, 1, 0, 0
51001, 26361, 1, 0, 0
52196, 54056, 1, 0, 0
53000, 29187, 1, 0, 0
54000, 32399, 1, 0, 0
55000, 31263, 1, 0, 0
56000, 34398, 1, 0, 0
57000, 37001, 1, 0, 0
58002, 32755, 1, 0, 0
59000, 34679, 1, 0, 0
60000, 32940, 1, 0, 0
61000, 34848, 1, 0, 0
62000, 34199, 1, 0, 0
63000, 34903, 1, 0, 0
64000, 32481, 1, 0, 0
65000, 30314, 1, 0, 0
66001, 23792, 1, 0, 0
67000, 23552, 1, 0, 0
68002, 23963, 1, 0, 0
69000, 24837, 1, 0, 0
70000, 24100, 1, 0, 0
