1000, 80406, 1, 0, 0
2000, 81711, 1, 0, 0
3000, 81626, 1, 0, 0
4000, 83499, 1, 0, 0
5000, 82123, 1, 0, 0
6000, 76719, 1, 0, 0
7000, 73624, 1, 0, 0
8000, 81292, 1, 0, 0
9000, 80939, 1, 0, 0
10000, 80507, 1, 0, 0
11000, 79228, 1, 0, 0
12000, 78822, 1, 0, 0
13000, 80618, 1, 0, 0
14000, 80728, 1, 0, 0
15001, 82468, 1, 0, 0
16000, 80678, 1, 0, 0
17000, 77932, 1, 0, 0
18000, 79857, 1, 0, 0
19000, 81066, 1, 0, 0
20001, 81566, 1, 0, 0
21000, 81061, 1, 0, 0
22000, 80467, 1, 0, 0
23000, 80008, 1, 0, 0
24000, 81680, 1, 0, 0
25001, 79794, 1, 0, 0
26000, 81741, 1, 0, 0
27000, 81815, 1, 0, 0
28000, 79694, 1, 0, 0
29000, 81001, 1, 0, 0
30000, 79325, 1, 0, 0
31000, 59222, 1, 0, 0
32000, 79363, 1, 0, 0
33000, 81189, 1, 0, 0
34000, 80056, 1, 0, 0
35000, 82832, 1, 0, 0
36000, 81204, 1, 0, 0
37000, 80666, 1, 0, 0
38000, 80707, 1, 0, 0
39000, 83317, 1, 0, 0
40000, 80425, 1, 0, 0
41000, 82185, 1, 0, 0
42000, 80487, 1, 0, 0
43000, 82979, 1, 0, 0
44000, 81920, 1, 0, 0
45000, 82202, 1, 0, 0
46000, 81047, 1, 0, 0
47000, 82634, 1, 0, 0
48000, 81499, 1, 0, 0
49000, 82833, 1, 0, 0
50000, 82024, 1, 0, 0
51000, 82104, 1, 0, 0
52000, 82593, 1, 0, 0
53000, 82269, 1, 0, 0
54000, 82223, 1, 0, 0
55000, 81601, 1, 0, 0
56000, 81909, 1, 0, 0
57000, 81294, 1, 0, 0
58000, 81253, 1, 0, 0
59000, 80914, 1, 0, 0
60000, 81559, 1, 0, 0
61000, 81229, 1, 0, 0
62000, 55122, 1, 0, 0
63000, 82990, 1, 0, 0
64000, 83650, 1, 0, 0
65000, 83480, 1, 0, 0
66000, 80809, 1, 0, 0
67000, 82545, 1, 0, 0
68000, 83506, 1, 0, 0
69000, 83640, 1, 0, 0
70000, 82866, 1, 0, 0
71000, 82724, 1, 0, 0
72000, 83163, 1, 0, 0
73000, 81929, 1, 0, 0
74000, 82519, 1, 0, 0
75000, 82291, 1, 0, 0
76000, 81715, 1, 0, 0
77000, 81305, 1, 0, 0
78000, 83845, 1, 0, 0
79000, 82534, 1, 0, 0
80000, 79911, 1, 0, 0
81000, 78538, 1, 0, 0
82000, 84223, 1, 0, 0
83000, 78844, 1, 0, 0
84000, 78614, 1, 0, 0
85000, 80372, 1, 0, 0
86000, 71667, 1, 0, 0
87000, 68168, 1, 0, 0
88000, 63057, 1, 0, 0
89000, 56260, 1, 0, 0
90000, 58466, 1, 0, 0
91000, 50662, 1, 0, 0
92000, 50286, 1, 0, 0
93001, 23319, 1, 0, 0
94000, 46907, 1, 0, 0
95000, 41841, 1, 0, 0
96000, 42318, 1, 0, 0
97000, 42125, 1, 0, 0
98000, 42568, 1, 0, 0
99000, 41174, 1, 0, 0
100000, 40568, 1, 0, 0
101000, 41021, 1, 0, 0
102001, 41494, 1, 0, 0
103000, 40589, 1, 0, 0
104001, 41075, 1, 0, 0
105000, 41049, 1, 0, 0
106001, 40590, 1, 0, 0
107000, 40312, 1, 0, 0
108001, 40625, 1, 0, 0
109000, 39866, 1, 0, 0
110000, 40489, 1, 0, 0
111000, 39497, 1, 0, 0
112000, 37479, 1, 0, 0
113000, 40066, 1, 0, 0
114000, 41146, 1, 0, 0
115000, 41076, 1, 0, 0
116000, 41294, 1, 0, 0
117000, 40960, 1, 0, 0
118000, 37496, 1, 0, 0
119000, 40024, 1, 0, 0
120000, 39618, 1, 0, 0
121000, 41862, 1, 0, 0
122000, 40984, 1, 0, 0
123000, 41111, 1, 0, 0
124000, 29263, 1, 0, 0
125001, 31950, 1, 0, 0
126000, 40574, 1, 0, 0
127000, 40924, 1, 0, 0
128000, 40141, 1, 0, 0
129000, 37910, 1, 0, 0
130000, 40722, 1, 0, 0
131000, 39962, 1, 0, 0
132000, 39944, 1, 0, 0
133001, 39169, 1, 0, 0
134000, 38425, 1, 0, 0
